TimePoint,Group,contrast,estimate,std_error,df,t_ratio,p_value_raw,Contrast_Type,Protein,p_value_FDR,Significant_FDR
X10min,.,15°C - 22°C,-10938.576999999994,8218.545479789953,27.0,-1.330962641369913,0.19433206920772805,Between-Group,APRIL/TNFSF13,0.9547619052379682,False
X10min,.,15°C - 8°C,-4581.017999999992,8218.545479789953,27.0,-0.5574000912041035,0.58184620941015,Between-Group,APRIL/TNFSF13,0.9979364913093677,False
X10min,.,22°C - 8°C,6357.559000000001,8218.545479789953,27.0,0.7735625501658093,0.4459099978199368,Between-Group,APRIL/TNFSF13,0.9748246327115793,False
X2hrs,.,15°C - 22°C,-13960.702000000005,7774.635985471025,27.0,-1.7956727525364902,0.08374741959788819,Between-Group,APRIL/TNFSF13,0.791489245095708,False
X2hrs,.,15°C - 8°C,-7329.084000000008,7774.635985471025,27.0,-0.9426915952973683,0.35419789643908817,Between-Group,APRIL/TNFSF13,0.9587581238028823,False
X2hrs,.,22°C - 8°C,6631.617999999996,7774.635985471025,27.0,0.8529811572391218,0.4011735608161585,Between-Group,APRIL/TNFSF13,0.9639481585472424,False
.,15°C,X10min - X2hrs,2715.117000000032,3083.01044509881,27.0,0.8806707107711446,0.3862682855716677,Within-Group,APRIL/TNFSF13,0.9639481585472424,False
.,22°C,X10min - X2hrs,-307.0079999999789,3083.01044509881,27.0,-0.09958059029220685,0.9214130066880417,Within-Group,APRIL/TNFSF13,0.9995801204593276,False
.,8°C,X10min - X2hrs,-32.94899999998415,3083.0104450988097,27.0,-0.010687281339693336,0.9915515234521233,Within-Group,APRIL/TNFSF13,0.9995801204593276,False
X10min,.,15°C - 22°C,196.6529999999981,1030.7692367290738,27.0,0.19078276009093406,0.8501231115103027,Between-Group,BAFF/TNFSF13B,0.9995801204593276,False
X10min,.,15°C - 8°C,1010.6469999999979,1030.769236729074,27.0,0.9804784271667539,0.335554487294223,Between-Group,BAFF/TNFSF13B,0.9587581238028823,False
X10min,.,22°C - 8°C,813.9939999999997,1030.769236729074,27.0,0.7896956670758197,0.4365862284650819,Between-Group,BAFF/TNFSF13B,0.9748246327115793,False
X2hrs,.,15°C - 22°C,145.75199999999907,941.3879844283514,27.0,0.15482670525958067,0.8781095449353306,Between-Group,BAFF/TNFSF13B,0.9995801204593276,False
X2hrs,.,15°C - 8°C,447.2199999999989,941.3879844283515,27.0,0.4750644871164027,0.638561544055149,Between-Group,BAFF/TNFSF13B,0.9979364913093677,False
X2hrs,.,22°C - 8°C,301.4679999999998,941.3879844283515,27.0,0.320237781856822,0.7512532744757021,Between-Group,BAFF/TNFSF13B,0.9995801204593276,False
.,15°C,X10min - X2hrs,311.1449999999972,192.59255483715793,27.0,1.6155608936341204,0.1178159675214803,Within-Group,BAFF/TNFSF13B,0.8332697516777737,False
.,22°C,X10min - X2hrs,260.2439999999982,192.59255483715793,27.0,1.3512671879764062,0.18782455563762546,Within-Group,BAFF/TNFSF13B,0.9458107478379616,False
.,8°C,X10min - X2hrs,-252.28200000000177,192.592554837158,27.0,-1.3099260260258387,0.2012571382309406,Within-Group,BAFF/TNFSF13B,0.9578432860474494,False
X10min,.,15°C - 22°C,-16.029000000000053,59.78777169783626,27.0,-0.2680983007864825,0.7906613173063195,Between-Group,sCD30/TNFRSF8,0.9995801204593276,False
X10min,.,15°C - 8°C,-51.517000000000024,59.78777169783626,27.0,-0.8616644932071359,0.3964604913627816,Between-Group,sCD30/TNFRSF8,0.9639481585472424,False
X10min,.,22°C - 8°C,-35.48799999999997,59.78777169783626,27.0,-0.5935661924206533,0.557742651636774,Between-Group,sCD30/TNFRSF8,0.9979364913093677,False
X2hrs,.,15°C - 22°C,-15.204,51.65157316380882,27.0,-0.294356958921304,0.7707364012657913,Between-Group,sCD30/TNFRSF8,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-49.09200000000001,51.65157316380882,27.0,-0.9504453977482675,0.35031691286350886,Between-Group,sCD30/TNFRSF8,0.9587581238028823,False
X2hrs,.,22°C - 8°C,-33.88800000000001,51.65157316380882,27.0,-0.6560884388269635,0.517319857022199,Between-Group,sCD30/TNFRSF8,0.9979364913093677,False
.,15°C,X10min - X2hrs,21.20099999999987,11.781269027099295,27.0,1.799551470324062,0.08311750211028675,Within-Group,sCD30/TNFRSF8,0.791489245095708,False
.,22°C,X10min - X2hrs,22.02599999999992,11.781269027099295,27.0,1.869577882428088,0.07242417543298414,Within-Group,sCD30/TNFRSF8,0.791489245095708,False
.,8°C,X10min - X2hrs,23.625999999999877,11.781269027099288,27.0,2.005386681660127,0.055039855066167834,Within-Group,sCD30/TNFRSF8,0.7650685341259711,False
X10min,.,15°C - 22°C,417.0440000000009,10464.524056050534,27.0,0.039853126407489906,0.968503454380248,Between-Group,sCD163,0.9995801204593276,False
X10min,.,15°C - 8°C,-2283.278000000001,10464.524056050535,27.0,-0.21819224532049514,0.8289200714353647,Between-Group,sCD163,0.9995801204593276,False
X10min,.,22°C - 8°C,-2700.322000000002,10464.524056050535,27.0,-0.25804537172798503,0.7983286778575438,Between-Group,sCD163,0.9995801204593276,False
X2hrs,.,15°C - 22°C,291.6909999999996,9183.848416467623,27.0,0.03176130384262075,0.97489603386426,Between-Group,sCD163,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-4870.478000000003,9183.848416467623,27.0,-0.5303308350850733,0.600217526703926,Between-Group,sCD163,0.9979364913093677,False
X2hrs,.,22°C - 8°C,-5162.169000000002,9183.848416467623,27.0,-0.562092138927694,0.5786902410614365,Between-Group,sCD163,0.9979364913093677,False
.,15°C,X10min - X2hrs,4804.455000000013,2246.491539073558,27.0,2.1386481615601123,0.041664623966578794,Within-Group,sCD163,0.7296680224763044,False
.,22°C,X10min - X2hrs,4679.102000000011,2246.491539073558,27.0,2.0828487081369773,0.04686577647738356,Within-Group,sCD163,0.7565475345634775,False
.,8°C,X10min - X2hrs,2217.255000000011,2246.491539073558,27.0,0.9869856892113628,0.3324124598773758,Within-Group,sCD163,0.9587581238028823,False
X10min,.,15°C - 22°C,881.5789999999988,802.3702869810173,27.0,1.09871840259316,0.2815921717453389,Between-Group,Chitinase 3-like1,0.9587581238028823,False
X10min,.,15°C - 8°C,146.31599999999924,802.3702869810173,27.0,0.1823547087598731,0.8566666444734077,Between-Group,Chitinase 3-like1,0.9995801204593276,False
X10min,.,22°C - 8°C,-735.2629999999997,802.3702869810173,27.0,-0.9163636938332871,0.36758894590103386,Between-Group,Chitinase 3-like1,0.9587581238028823,False
X2hrs,.,15°C - 22°C,466.84699999999924,752.8183198225972,27.0,0.6201323582428393,0.540369782063479,Between-Group,Chitinase 3-like1,0.9979364913093677,False
X2hrs,.,15°C - 8°C,-469.14000000000044,752.8183198225972,27.0,-0.623178245862234,0.5383963386890271,Between-Group,Chitinase 3-like1,0.9979364913093677,False
X2hrs,.,22°C - 8°C,-935.9869999999997,752.8183198225972,27.0,-1.2433106041050734,0.224441549780654,Between-Group,Chitinase 3-like1,0.9583024215269884,False
.,15°C,X10min - X2hrs,605.5739999999996,252.0611188240159,27.0,2.4024887409263602,0.02342805954702062,Within-Group,Chitinase 3-like1,0.7296680224763044,False
.,22°C,X10min - X2hrs,190.84200000000004,252.0611188240159,27.0,0.7571258942686919,0.45553135988315663,Within-Group,Chitinase 3-like1,0.9748246327115793,False
.,8°C,X10min - X2hrs,-9.882000000000042,252.0611188240158,27.0,-0.03920477718302704,0.9690155804269691,Within-Group,Chitinase 3-like1,0.9995801204593276,False
X10min,.,15°C - 22°C,-6835.163,3414.134078235336,27.0,-2.002019499929215,0.05542207085362878,Between-Group,gp130/sIL-6Rb,0.7650685341259711,False
X10min,.,15°C - 8°C,-8008.893999999996,3414.1340782353363,27.0,-2.3458053540004946,0.026581704716468656,Between-Group,gp130/sIL-6Rb,0.7296680224763044,False
X10min,.,22°C - 8°C,-1173.7309999999966,3414.1340782353363,27.0,-0.34378585407127976,0.7336702553561064,Between-Group,gp130/sIL-6Rb,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-5444.329999999992,3053.690389808929,27.0,-1.7828690224029706,0.08585584240009189,Between-Group,gp130/sIL-6Rb,0.791489245095708,False
X2hrs,.,15°C - 8°C,-3350.658999999992,3053.6903898089295,27.0,-1.0972490895547677,0.28222231430226424,Between-Group,gp130/sIL-6Rb,0.9587581238028823,False
X2hrs,.,22°C - 8°C,2093.671,3053.6903898089295,27.0,0.6856199328482026,0.4987979053893349,Between-Group,gp130/sIL-6Rb,0.9951522764592834,False
.,15°C,X10min - X2hrs,1905.9739999999833,1927.7870504738328,27.0,0.9886849273790442,0.33159529922913955,Within-Group,gp130/sIL-6Rb,0.9587581238028823,False
.,22°C,X10min - X2hrs,3296.8069999999907,1927.7870504738323,27.0,1.7101510248186726,0.09870734201031445,Within-Group,gp130/sIL-6Rb,0.8087475535758233,False
.,8°C,X10min - X2hrs,6564.208999999987,1927.7870504738328,27.0,3.4050488088850703,0.002083336411637802,Within-Group,gp130/sIL-6Rb,0.4003858921913622,False
X10min,.,15°C - 22°C,2.342999999999997,5.1434514568418805,27.0,0.45553069172711064,0.6523698816958714,Between-Group,IFN-a2,0.9991870025372007,False
X10min,.,15°C - 8°C,-0.6640000000000037,5.143451456841881,27.0,-0.12909619261920766,0.8982384183389687,Between-Group,IFN-a2,0.9995801204593276,False
X10min,.,22°C - 8°C,-3.0070000000000006,5.143451456841881,27.0,-0.5846268843463183,0.5636524413692912,Between-Group,IFN-a2,0.9979364913093677,False
X2hrs,.,15°C - 22°C,0.016000000000002707,7.249352487048856,27.0,0.0022070936719640953,0.9982552221707651,Between-Group,IFN-a2,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-0.5509999999999944,7.249352487048857,27.0,-0.07600678832824989,0.9399741008660383,Between-Group,IFN-a2,0.9995801204593276,False
X2hrs,.,22°C - 8°C,-0.5669999999999971,7.249352487048857,27.0,-0.07821388200021398,0.9382346924088102,Between-Group,IFN-a2,0.9995801204593276,False
.,15°C,X10min - X2hrs,0.20299999999999485,4.2793356571629975,27.0,0.04743726976877867,0.9625138761541404,Within-Group,IFN-a2,0.9995801204593276,False
.,22°C,X10min - X2hrs,-2.123999999999999,4.2793356571629975,27.0,-0.4963387240831941,0.6236722327857931,Within-Group,IFN-a2,0.9979364913093677,False
.,8°C,X10min - X2hrs,0.31600000000000417,4.2793356571629975,27.0,0.07384323766962875,0.9416794868375828,Within-Group,IFN-a2,0.9995801204593276,False
X10min,.,15°C - 22°C,2.8569999999999993,2.09703971244122,27.0,1.3623967076303432,0.18433035426440283,Between-Group,IFN-y,0.9458107478379616,False
X10min,.,15°C - 8°C,3.667999999999999,2.09703971244122,27.0,1.749132349873328,0.09162930152453638,Between-Group,IFN-y,0.791489245095708,False
X10min,.,22°C - 8°C,0.8109999999999995,2.09703971244122,27.0,0.3867356422429849,0.7019832207155552,Between-Group,IFN-y,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-4.489,3.220494107477344,27.0,-1.3938854878130156,0.1747193595997838,Between-Group,IFN-y,0.9330565104917558,False
X2hrs,.,15°C - 8°C,-2.188,3.2204941074773443,27.0,-0.679398852157469,0.5026685397551053,Between-Group,IFN-y,0.9951522764592834,False
X2hrs,.,22°C - 8°C,2.3009999999999997,3.2204941074773443,27.0,0.7144866356555465,0.48105847742760033,Between-Group,IFN-y,0.9832993969741625,False
.,15°C,X10min - X2hrs,1.7890000000000001,2.1616049507167037,27.0,0.8276257876846728,0.41513794753566313,Within-Group,IFN-y,0.9639481585472424,False
.,22°C,X10min - X2hrs,-5.556999999999999,2.1616049507167037,27.0,-2.570775015183748,0.01597797546659437,Within-Group,IFN-y,0.6290101284366936,False
.,8°C,X10min - X2hrs,-4.066999999999998,2.1616049507167037,27.0,-1.8814723747979667,0.07073116379589306,Within-Group,IFN-y,0.791489245095708,False
X10min,.,15°C - 22°C,-1.9350000000006133,1090.4855796666063,27.0,-0.0017744388702436579,0.998597249151108,Between-Group,sIL-6Ra,0.9995801204593276,False
X10min,.,15°C - 8°C,362.3479999999992,1090.4855796666066,27.0,0.3322813311394541,0.7422427810289367,Between-Group,sIL-6Ra,0.9995801204593276,False
X10min,.,22°C - 8°C,364.28299999999984,1090.4855796666066,27.0,0.3340557700096977,0.7409183308772993,Between-Group,sIL-6Ra,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-80.94099999999943,988.3923804651447,27.0,-0.08189156614289965,0.9353370087873875,Between-Group,sIL-6Ra,0.9995801204593276,False
X2hrs,.,15°C - 8°C,141.5860000000008,988.3923804651448,27.0,0.14324877730579974,0.8871574536759328,Between-Group,sIL-6Ra,0.9995801204593276,False
X2hrs,.,22°C - 8°C,222.52700000000024,988.3923804651448,27.0,0.22514034344869938,0.8235654352561161,Between-Group,sIL-6Ra,0.9995801204593276,False
.,15°C,X10min - X2hrs,387.25399999999837,271.9038462517929,27.0,1.4242314161359344,0.16583532835575837,Within-Group,sIL-6Ra,0.9210798142931588,False
.,22°C,X10min - X2hrs,308.24799999999954,271.90384625179274,27.0,1.133665463910175,0.26690095775035527,Within-Group,sIL-6Ra,0.9587581238028823,False
.,8°C,X10min - X2hrs,166.49199999999993,271.90384625179297,27.0,0.612319400019896,0.5454492480540494,Within-Group,sIL-6Ra,0.9979364913093677,False
X10min,.,15°C - 22°C,0.48099999999999865,1.4315150741111344,27.0,0.3360076388288571,0.7394623824466241,Between-Group,IL-10,0.9995801204593276,False
X10min,.,15°C - 8°C,0.5199999999999994,1.4315150741111344,27.0,0.36325150143660284,0.7192456403668884,Between-Group,IL-10,0.9995801204593276,False
X10min,.,22°C - 8°C,0.039000000000000645,1.4315150741111344,27.0,0.027243862607745698,0.9784656035173454,Between-Group,IL-10,0.9995801204593276,False
X2hrs,.,15°C - 22°C,0.5489999999999984,1.3559400456537174,27.0,0.4048851582780107,0.6887519329653684,Between-Group,IL-10,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-0.2410000000000017,1.3559400456537174,27.0,-0.1777364720309682,0.8602566909797938,Between-Group,IL-10,0.9995801204593276,False
X2hrs,.,22°C - 8°C,-0.79,1.3559400456537174,27.0,-0.5826216303089788,0.564982483409199,Between-Group,IL-10,0.9979364913093677,False
.,15°C,X10min - X2hrs,0.0020000000000012508,0.8336640454887929,27.0,0.0023990479268283823,0.9981034765096282,Within-Group,IL-10,0.9995801204593276,False
.,22°C,X10min - X2hrs,0.07000000000000092,0.8336640454887929,27.0,0.08396667743894197,0.933702404769739,Within-Group,IL-10,0.9995801204593276,False
.,8°C,X10min - X2hrs,-0.7589999999999998,0.8336640454887929,27.0,-0.9104386882308014,0.37064792494051035,Within-Group,IL-10,0.9616044379196405,False
X10min,.,15°C - 22°C,0.8699999999999999,0.28971710339570905,27.0,3.002929374216867,0.0057045911723799855,Between-Group,IL-11,0.49775466600062335,False
X10min,.,15°C - 8°C,1.092,0.28971710339570905,27.0,3.769194111085999,0.0008123754761086382,Between-Group,IL-11,0.2753952864008284,False
X10min,.,22°C - 8°C,0.2220000000000003,0.28971710339570905,27.0,0.7662647368691327,0.45016668051247943,Between-Group,IL-11,0.9748246327115793,False
X2hrs,.,15°C - 22°C,0.6819999999999999,0.3608354503402101,27.0,1.8900581951052289,0.06953049223445502,Between-Group,IL-11,0.791489245095708,False
X2hrs,.,15°C - 8°C,0.7689999999999996,0.36083545034021014,27.0,2.131165325565865,0.0423307898978387,Between-Group,IL-11,0.7296680224763044,False
X2hrs,.,22°C - 8°C,0.08699999999999963,0.36083545034021014,27.0,0.24110713046063667,0.8112936777103408,Between-Group,IL-11,0.9995801204593276,False
.,15°C,X10min - X2hrs,0.12100000000000039,0.23541499999410023,27.0,0.5139859397363498,0.6114430990457977,Within-Group,IL-11,0.9979364913093677,False
.,22°C,X10min - X2hrs,-0.06699999999999953,0.2354149999941002,27.0,-0.28460378481268667,0.7781192279268533,Within-Group,IL-11,0.9995801204593276,False
.,8°C,X10min - X2hrs,-0.2020000000000002,0.23541499999410023,27.0,-0.8580591721218382,0.39841305725010023,Within-Group,IL-11,0.9639481585472424,False
X10min,.,15°C - 22°C,10.085999999999991,11.838220971825868,27.0,0.8519861239289215,0.4017158978502844,Between-Group,IL-12(p40),0.9639481585472424,False
X10min,.,15°C - 8°C,-2.1400000000000095,11.838220971825868,27.0,-0.18077040503746794,0.8578978747556096,Between-Group,IL-12(p40),0.9995801204593276,False
X10min,.,22°C - 8°C,-12.226,11.838220971825868,27.0,-1.0327565289663894,0.3108803914160321,Between-Group,IL-12(p40),0.9587581238028823,False
X2hrs,.,15°C - 22°C,1.5179999999999978,10.02306881371391,27.0,0.1514506213828461,0.8807462042647334,Between-Group,IL-12(p40),0.9995801204593276,False
X2hrs,.,15°C - 8°C,-7.050000000000003,10.02306881371391,27.0,-0.7033773917978043,0.4878421796410721,Between-Group,IL-12(p40),0.9863528761331418,False
X2hrs,.,22°C - 8°C,-8.568000000000001,10.02306881371391,27.0,-0.8548280131806505,0.4001681744895216,Between-Group,IL-12(p40),0.9639481585472424,False
.,15°C,X10min - X2hrs,5.784999999999987,6.93161664377772,27.0,0.8345816419598143,0.4112771211658771,Within-Group,IL-12(p40),0.9639481585472424,False
.,22°C,X10min - X2hrs,-2.783000000000006,6.931616643777719,27.0,-0.4014936403758295,0.6912169289168995,Within-Group,IL-12(p40),0.9995801204593276,False
.,8°C,X10min - X2hrs,0.8749999999999931,6.93161664377772,27.0,0.1262331783431,0.9004826826363268,Within-Group,IL-12(p40),0.9995801204593276,False
X10min,.,15°C - 22°C,0.7769999999999987,1.455404869214518,27.0,0.533872062980898,0.597798464586337,Between-Group,IL-12(p70),0.9979364913093677,False
X10min,.,15°C - 8°C,1.8579999999999985,1.4554048692145183,27.0,1.2766207117355328,0.21260753209312672,Between-Group,IL-12(p70),0.9583024215269884,False
X10min,.,22°C - 8°C,1.0809999999999997,1.4554048692145183,27.0,0.742748648754635,0.4640475805822062,Between-Group,IL-12(p70),0.9764033088087116,False
X2hrs,.,15°C - 22°C,0.42299999999999993,1.5544348502602814,27.0,0.27212462454066244,0.7875963883023427,Between-Group,IL-12(p70),0.9995801204593276,False
X2hrs,.,15°C - 8°C,1.2779999999999991,1.5544348502602816,27.0,0.8221637592505115,0.41818543476815373,Between-Group,IL-12(p70),0.9639481585472424,False
X2hrs,.,22°C - 8°C,0.8549999999999993,1.5544348502602816,27.0,0.5500391347098492,0.5868143972932549,Between-Group,IL-12(p70),0.9979364913093677,False
.,15°C,X10min - X2hrs,0.14499999999999658,0.22163692365200516,27.0,0.6542231213588889,0.5185022850885923,Within-Group,IL-12(p70),0.9979364913093677,False
.,22°C,X10min - X2hrs,-0.20900000000000218,0.22163692365200516,27.0,-0.942983671475948,0.35405118639499833,Within-Group,IL-12(p70),0.9587581238028823,False
.,8°C,X10min - X2hrs,-0.4350000000000027,0.22163692365200455,27.0,-1.962669364076731,0.060064787152294484,Within-Group,IL-12(p70),0.7650685341259711,False
X10min,.,15°C - 22°C,1.2540000000000013,25.62779234722711,27.0,0.04893125334440609,0.9613342545722001,Between-Group,IL-19,0.9995801204593276,False
X10min,.,15°C - 8°C,-27.41499999999999,25.62779234722711,27.0,-1.0697370896625924,0.2942081431875498,Between-Group,IL-19,0.9587581238028823,False
X10min,.,22°C - 8°C,-28.66899999999999,25.62779234722711,27.0,-1.1186683430069986,0.2731359566796144,Between-Group,IL-19,0.9587581238028823,False
X2hrs,.,15°C - 22°C,1.749000000000001,3.233125411413223,27.0,0.540962622057862,0.5929689190993983,Between-Group,IL-19,0.9979364913093677,False
X2hrs,.,15°C - 8°C,0.05400000000000005,3.2331254114132237,27.0,0.016702104969196427,0.9867970796366778,Between-Group,IL-19,0.9995801204593276,False
X2hrs,.,22°C - 8°C,-1.6950000000000007,3.2331254114132237,27.0,-0.5242605170886654,0.6043750909636738,Between-Group,IL-19,0.9979364913093677,False
.,15°C,X10min - X2hrs,1.4810000000000039,18.835510309774715,27.0,0.0786280793906304,0.9379082982605911,Within-Group,IL-19,0.9995801204593276,False
.,22°C,X10min - X2hrs,1.9760000000000035,18.835510309774715,27.0,0.10490822746514893,0.917224104797551,Within-Group,IL-19,0.9995801204593276,False
.,8°C,X10min - X2hrs,28.949999999999992,18.835510309774715,27.0,1.5369904782975987,0.13593315835141126,Within-Group,IL-19,0.8660511256185427,False
X10min,.,15°C - 22°C,7.180999999999983,8.70519227774967,27.0,0.8249099814089692,0.4166514699194147,Between-Group,IL-20,0.9639481585472424,False
X10min,.,15°C - 8°C,8.368999999999982,8.705192277749672,27.0,0.9613802582386385,0.3448923237933915,Between-Group,IL-20,0.9587581238028823,False
X10min,.,22°C - 8°C,1.1879999999999997,8.705192277749672,27.0,0.13647027682966958,0.8924620122703333,Between-Group,IL-20,0.9995801204593276,False
X2hrs,.,15°C - 22°C,1.7680000000000007,10.50818571224181,27.0,0.1682497862538077,0.8676407844075338,Between-Group,IL-20,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-0.4289999999999978,10.50818571224181,27.0,-0.04082531578217371,0.9677355552828737,Between-Group,IL-20,0.9995801204593276,False
X2hrs,.,22°C - 8°C,-2.1969999999999983,10.50818571224181,27.0,-0.2090751020359814,0.835959026621522,Between-Group,IL-20,0.9995801204593276,False
.,15°C,X10min - X2hrs,6.6169999999999405,7.081230260343186,27.0,0.9344421458876911,0.3583583491913861,Within-Group,IL-20,0.9587581238028823,False
.,22°C,X10min - X2hrs,1.203999999999958,7.081230260343185,27.0,0.17002695234226253,0.8662565522803665,Within-Group,IL-20,0.9995801204593276,False
.,8°C,X10min - X2hrs,-2.18100000000004,7.081230260343186,27.0,-0.30799732812167296,0.7604479376023114,Within-Group,IL-20,0.9995801204593276,False
X10min,.,15°C - 22°C,13.595000000000013,5.297187045271534,27.0,2.566456476581361,0.016137931721231857,Between-Group,IL-26,0.6290101284366936,False
X10min,.,15°C - 8°C,13.595000000000017,5.297187045271535,27.0,2.5664564765813616,0.016137931721231825,Between-Group,IL-26,0.6290101284366936,False
X10min,.,22°C - 8°C,1.7763568394002505e-15,5.297187045271535,27.0,3.3533964804695583e-16,0.9999999999999998,Between-Group,IL-26,0.9999999999999998,False
X2hrs,.,15°C - 22°C,13.145999999999994,5.727063833077829,27.0,2.295417055432939,0.029705204953692523,Between-Group,IL-26,0.7296680224763044,False
X2hrs,.,15°C - 8°C,16.30799999999999,5.72706383307783,27.0,2.847532431157794,0.008320629840252168,Between-Group,IL-26,0.6145250538722182,False
X2hrs,.,22°C - 8°C,3.1619999999999973,5.72706383307783,27.0,0.5521153757248555,0.5854109626828331,Between-Group,IL-26,0.9979364913093677,False
.,15°C,X10min - X2hrs,-4.340999999999986,4.417259184574037,27.0,-0.9827360855708074,0.3344620971044223,Within-Group,IL-26,0.9587581238028823,False
.,22°C,X10min - X2hrs,-4.790000000000007,4.417259184574037,27.0,-1.0843828265109858,0.2877834128122387,Within-Group,IL-26,0.9587581238028823,False
.,8°C,X10min - X2hrs,-1.6280000000000117,4.417259184574037,27.0,-0.3685543301795188,0.7153340634113337,Within-Group,IL-26,0.9995801204593276,False
X10min,.,15°C - 22°C,-0.3550000000000003,3.9278734704671927,27.0,-0.09037969340641097,0.9286526501247597,Between-Group,IL-28A/IFN-lambda2,0.9995801204593276,False
X10min,.,15°C - 8°C,1.0550000000000013,3.9278734704671936,27.0,0.2685931733627143,0.790284423571731,Between-Group,IL-28A/IFN-lambda2,0.9995801204593276,False
X10min,.,22°C - 8°C,1.4100000000000015,3.9278734704671936,27.0,0.35897286676912527,0.7224074093800109,Between-Group,IL-28A/IFN-lambda2,0.9995801204593276,False
X2hrs,.,15°C - 22°C,-0.5529999999999922,3.9980093379914305,27.0,-0.13831883651322716,0.8910148951961665,Between-Group,IL-28A/IFN-lambda2,0.9995801204593276,False
X2hrs,.,15°C - 8°C,-2.4599999999999946,3.998009337991431,27.0,-0.6153062166772926,0.5435044663988735,Between-Group,IL-28A/IFN-lambda2,0.9979364913093677,False
X2hrs,.,22°C - 8°C,-1.9070000000000022,3.998009337991431,27.0,-0.47698738016406544,0.6372092859206318,Between-Group,IL-28A/IFN-lambda2,0.9979364913093677,False
.,15°C,X10min - X2hrs,-1.2160000000000222,2.9559967736663615,27.0,-0.41136716076039603,0.6840504556569739,Within-Group,IL-28A/IFN-lambda2,0.9995801204593276,False
.,22°C,X10min - X2hrs,-1.414000000000014,2.9559967736663615,27.0,-0.47834964252894335,0.6362520578182458,Within-Group,IL-28A/IFN-lambda2,0.9979364913093677,False
.,8°C,X10min - X2hrs,-4.731000000000018,2.955996773666362,27.0,-1.6004753598333925,0.12113055103041248,Within-Group,IL-28A/IFN-lambda2,0.8425002768413034,False
X10min,.,15°C - 22°C,-3.106000000000006,15.486030778067667,27.0,-0.20056785657425705,0.8425396587507,Between-Group,IL-29/IFN-lambda1,0.9995801204593276,False
X10min,.,15°C - 8°C,7.675999999999988,15.486030778067668,27.0,0.49567252642111764,0.6241360770417299,Between-Group,IL-29/IFN-lambda1,0.9979364913093677,False
X10min,.,22°C - 8°C,10.781999999999993,15.486030778067668,27.0,0.6962403829953746,0.4922289110009108,Between-Group,IL-29/IFN-lambda1,0.9912807970057946,False
X2hrs,.,15°C - 22°C,-22.513999999999996,22.968713443709888,27.0,-0.9802029206022239,0.3356879598078889,Between-Group,IL-29/IFN-lambda1,0.9587581238028823,False
X2hrs,.,15°C - 8°C,-34.895999999999994,22.96871344370989,27.0,-1.5192840506944656,0.14031547165402475,Between-Group,IL-29/IFN-lambda1,0.8701270406837998,False
X2hrs,.,22°C - 8°C,-12.381999999999998,22.96871344370989,27.0,-0.5390811300922419,0.5942486054229066,Between-Group,IL-29/IFN-lambda1,0.9979364913093677,False
.,15°C,X10min - X2hrs,2.9939999999999793,11.794141646817085,27.0,0.25385484502875866,0.8015309160045029,Within-Group,IL-29/IFN-lambda1,0.9995801204593276,False
.,22°C,X10min - X2hrs,-16.41400000000001,11.794141646817083,27.0,-1.3917078912164582,0.17537104085860977,Within-Group,IL-29/IFN-lambda1,0.9330565104917558,False
.,8°C,X10min - X2hrs,-39.578,11.794141646817085,27.0,-3.3557338198224045,0.0023621586559962374,Within-Group,IL-29/IFN-lambda1,0.4003858921913622,False
X10min,.,15°C - 22°C,43.31499999999997,24.460579262393846,27.0,1.770808431613607,0.08788315592701998,Between-Group,IL-35,0.791489245095708,False
X10min,.,15°C - 8°C,19.20199999999999,24.460579262393846,27.0,0.7850182039442339,0.43927718347305134,Between-Group,IL-35,0.9748246327115793,False
X10min,.,22°C - 8°C,-24.112999999999982,24.460579262393846,27.0,-0.9857902276693733,0.33298817792067703,Between-Group,IL-35,0.9587581238028823,False
X2hrs,.,15°C - 22°C,38.99299999999998,20.919972879027814,27.0,1.8639125502447615,0.0732427997315014,Between-Group,IL-35,0.791489245095708,False
X2hrs,.,15°C - 8°C,23.982999999999983,20.919972879027814,27.0,1.1464164001877288,0.2616816681173775,Between-Group,IL-35,0.9587581238028823,False
X2hrs,.,22°C - 8°C,-15.009999999999994,20.919972879027814,27.0,-0.7174961500570327,0.47923014039645273,Between-Group,IL-35,0.9826150257725653,False
.,15°C,X10min - X2hrs,-0.35300000000000153,19.10193862761928,27.0,-0.018479799714653192,0.9853919798077798,Within-Group,IL-35,0.9995801204593276,False
.,22°C,X10min - X2hrs,-4.674999999999997,19.101938627619276,27.0,-0.244739557127488,0.8085085698483071,Within-Group,IL-35,0.9995801204593276,False
.,8°C,X10min - X2hrs,4.42799999999999,19.10193862761928,27.0,0.2318089323979711,0.8184343504353588,Within-Group,IL-35,0.9995801204593276,False
X10min,.,15°C - 22°C,295.0010000000002,250.81093821117597,27.0,1.1761887344467306,0.24978612192577498,Between-Group,MMP-1,0.9583024215269884,False
