Physical_Metric,Molecular_Target,Interaction_Contrast,Interaction_Beta,Interaction_P_Value,Interaction_CI_Lower,Interaction_CI_Upper,Model_R2,Model_R2_Adj,Simple_Slope_15C,Simple_Slope_15C_P,Simple_Slope_22C,Simple_Slope_22C_P,Simple_Slope_8C,Simple_Slope_8C_P,FDR_Adjusted_P,Significant_After_FDR
Muscle_Temp3_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_22C Contrast,0.6237099680004039,0.5404046886958397,-1.3731362663760744,2.620556202376882,0.24910915777429454,0.09267356564393925,0.4351319279692489,0.5691852685334072,0.5128778328681687,0.2769568920043428,1.1365878008685726,0.2081444471746412,0.9985735007953371,False
Muscle_Temp1_°C_,Asparagine,Group_8C vs Group_15C (Reference),1.5839077417116831,0.5408706605635849,-3.4928180048530466,6.660633488276413,0.23832970037524892,0.07964838795342588,1.0191101701837593,0.6258503967753823,-0.6234287241672651,0.45407772002638236,2.603017911895442,0.08885230016376444,0.9985735007953371,False
Muscle_Temp3_°C_,Nonanoic_acid,Group_8C vs Group_22C Contrast,-1.319777837993474,0.542114496157739,-5.563028647345916,2.9234729713589678,0.22835067665448328,0.06759040095750068,-0.004626166596780258,0.9935953713031807,-0.1215910336729644,0.9514292039462211,-1.4413688716664381,0.08541936441912812,0.9985735007953371,False
Mean_Body_Temp_°C_,L-Proline,Group_22C vs Group_15C (Reference),2.8631692325233726,0.5424591468684887,-6.349968723125761,12.076307188172505,0.17566350880604953,0.0039267398073099535,-1.2530019043256229,0.3476259370794266,1.6101673281977498,0.7209199376739683,2.4471720514460946,0.34694681421534135,0.9985735007953371,False
Mean_Body_Temp_°C_,L-Norvaline,Group_22C vs Group_15C (Reference),4.910429481247883,0.5433756718228322,-10.926344098815628,20.747203061311396,0.12777885798630073,-0.05393387993321985,-3.8935434179818103,0.3703185365965037,1.0168860632660728,0.8813298562892737,-3.057374274761904,0.3348795294745974,0.9985735007953371,False
Mean_Skin_Temp_°C_,Phenylalanine,Group_8C vs Group_22C Contrast,0.5565938147842069,0.5437546172210526,-1.2402153225083459,2.3534029520767596,0.29878029271136985,0.1526928536929053,0.020739470176285472,0.8228577196276159,-0.6092402268009969,0.5058254805911464,-0.052646412016790003,0.23513411091401837,0.9985735007953371,False
Muscle_Temp1_°C_,Serine,Group_8C vs Group_22C Contrast,0.7701198672725265,0.5438438332417435,-1.7165496797001247,3.2567894142451776,0.12499706199881433,-0.057295216751432676,0.16724325339352128,0.5047908383798785,-1.1978931253398386,0.3184742731985666,-0.42777325806731215,0.29629234281020733,0.9985735007953371,False
Core_Temp_°C_,Alanine,Group_22C vs Group_15C (Reference),-1.9035338580862742,0.5440987530784889,-8.05370580216482,4.246638085992272,0.058088052169668836,-0.1381436036283168,2.597320744181851,0.15173684678759605,0.6937868860955769,0.7865351905011619,1.3372260647922667,0.6849719982617213,0.9985735007953371,False
Muscle_Temp1_°C_,Leucine,Group_8C vs Group_15C (Reference),-0.3877608406253547,0.5467418428208279,-1.648854072734578,0.8733323914838684,0.04664818284319583,-0.15196677906447165,-0.23223656339760823,0.5623758934030602,-0.21546490499343096,0.8672107479211846,-0.619997404022963,0.21798322440438667,0.9985735007953371,False
Mean_Skin_Temp_°C_,Lactic_Acid,Group_22C vs Group_15C (Reference),-1.072739754292969,0.5468791668586119,-4.562747297567413,2.4172677889814755,0.07123632246262945,-0.12225611035765604,1.3601566241057292,0.37471238084037195,0.28741686981276016,0.7513649062535048,0.27224344422973257,0.6430418979535615,0.9985735007953371,False
Muscle_Temp2_°C_,L-Rhamnose,Group_8C vs Group_15C (Reference),1.208740512966996,0.5473857123252979,-2.728700116776916,5.146181142710908,0.2510707069190379,0.0950437708605042,-1.1944039801160735,0.5076256115812064,2.120275392938546,0.3700874925728592,0.014336532850922401,0.9870968796502555,0.9985735007953371,False
Muscle_Temp3_°C_,N-Acetylglutamine,Group_22C vs Group_15C (Reference),-1.555967190921614,0.5487442055739216,-6.6417262591151776,3.529791877271949,0.21653039751915792,0.053307563668982594,1.7173605215046823,0.1694178806483443,0.16139333058306837,0.9434187545017618,-2.1886998693172988,0.32974709917278,0.9985735007953371,False
Muscle_Temp3_°C_,"Ethanolamine,_3TMS",Group_8C vs Group_22C Contrast,-1.8081016766876,0.5507242385996396,-7.747479004938168,4.1312756515629685,0.1617065797713787,-0.012937882776250742,0.8253436819071277,0.629702008430967,-0.11290358834725334,0.9639238405723294,-1.9210052650348532,0.2635087705788335,0.9985735007953371,False
Muscle_Temp2_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_15C (Reference),0.8398254375076736,0.5507338238077516,-1.9189068650533878,3.5985577400687347,0.3116288540774579,0.16821819867692833,0.4768001466341914,0.6597496109252925,0.35877807721370053,0.25235533192960435,1.316625584141865,0.14306663008521814,0.9985735007953371,False
Mean_Body_Temp_°C_,"R*,R*-2,3-Dihydroxybutanoic_acid",Group_8C vs Group_22C Contrast,3.3378461774730557,0.5519434658182845,-7.660176795022943,14.335869149969055,0.2782436093247922,0.12787769460079057,4.066882455784786,0.18959501965367453,-3.5946144650056695,0.2560235149058938,-0.2567682875326138,0.9558085874982134,0.9985735007953371,False
Muscle_Temp1_°C_,Methyl_galactoside,Group_8C vs Group_15C (Reference),-1.0072590123760101,0.5530160712189918,-4.335033825762822,2.320515801010801,0.05997437072954459,-0.13586430203513356,0.34432285922575406,0.8056893061265386,-0.8163450859549142,0.2211392605052933,-0.662936153150256,0.49029311963879807,0.9985735007953371,False
Mean_Skin_Temp_°C_,Dodecanoic_acid,Group_8C vs Group_22C Contrast,-1.4770486087768608,0.5531803787052332,-6.359021003867231,3.4049237863135096,0.13496144245109998,-0.0452549237049209,0.7455171156584527,0.25912526142267456,0.4895823478007268,0.8202760049052469,-0.9874662609761341,0.4292185081397779,0.9985735007953371,False
Muscle_Temp3_°C_,1H-Indole-3-Acetic_Acid,Group_8C vs Group_15C (Reference),0.7014558728993238,0.5532467089289022,-1.6173559068461865,3.0202676526448338,0.24910915777429454,0.09267356564393925,0.4351319279692489,0.5691852685334072,0.5128778328681687,0.2769568920043428,1.1365878008685726,0.2081444471746412,0.9985735007953371,False
Mean_Body_Temp_°C_,4-Aminobutanoic_acid,Group_22C vs Group_15C (Reference),2.359488574392989,0.5534397215287216,-5.444098788827408,10.163075937613385,0.17709500660995336,0.0056564663203604315,0.3668781397425277,0.8960744916902903,2.7263667141355166,0.3339821910736227,2.5910911028453283,0.03821297961984227,0.9985735007953371,False
Muscle_Temp3_°C_,"11-Eicosenoic_acid,_E-",Group_8C vs Group_22C Contrast,0.6842132182551465,0.5542028209832257,-1.5831015558783923,2.9515279923886855,0.21308199247222526,0.04914074090393894,-0.3663740174848533,0.45276687743652577,-1.2738319803485019,0.2520290852668101,-0.5896187620933554,0.06410113551919938,0.9985735007953371,False
Muscle_Temp1_°C_,beta-D-Xylopyranose,Group_8C vs Group_22C Contrast,1.1367870978792602,0.5543431899437261,-2.631581524652514,4.9051557204110345,0.26869492452635746,0.1163397004693486,2.5087541539781437,3.2311979548699906e-09,-1.0004768457999225,0.5496304055604877,0.13631025207933778,0.8857763935704943,0.9985735007953371,False
Mean_Body_Temp_°C_,Glutamic_Acid,Group_22C vs Group_15C (Reference),-0.6522084709514928,0.5545697953307189,-2.815431004427011,1.5110140625240254,0.09064063247495924,-0.09880923575942413,-0.22813966825799648,0.3943801001076991,-0.8803481392094893,0.41095643456601394,0.47033144692775675,0.10731396697182394,0.9985735007953371,False
Mean_Body_Temp_°C_,beta-Alanine,Group_22C vs Group_15C (Reference),-3.120216490401762,0.5549616733803946,-13.479493611133783,7.2390606303302585,0.07646271635987267,-0.11594088439848704,0.0930588955695499,0.983107174616827,-3.0271575948322123,0.3025012905822022,0.11408440129730789,0.9852695355271939,0.9985735007953371,False
Muscle_Temp3_°C_,Methyl_galactoside,Group_8C vs Group_22C Contrast,1.4375281672826392,0.5550095852609989,-3.335803961107318,6.210860295672596,0.06935579925126656,-0.12452840923805275,0.3029259740703999,0.8840203461469138,-1.9077245757555432,0.3737354640577957,-0.4701964084729041,0.6836222280902111,0.9985735007953371,False
Muscle_Temp1_°C_,L-Rhamnose,Group_8C vs Group_15C (Reference),0.5845693319781035,0.5554747731639493,-1.358749827410913,2.5278884913671202,0.2257313428545763,0.06442537261594639,-0.9289350118510185,0.035580579274047536,1.0301213144393357,0.6491307321581803,-0.344365679872915,0.6980160425994721,0.9985735007953371,False
Muscle_Temp2_°C_,Stearic_Acid,Group_8C vs Group_22C Contrast,0.3111999337202354,0.5560671485490154,-0.7249118212420858,1.3473116886825565,0.0994105725276172,-0.08821222486246239,-0.17629771055512927,0.37860133985944266,-0.40436278366740475,0.34506047204657486,-0.09316284994716932,0.7637132520739596,0.9985735007953371,False
Mean_Body_Temp_°C_,Arginine_[-NH3],Group_22C vs Group_15C (Reference),-0.9287532760788983,0.5569235100267063,-4.027611822868293,2.1701052707104966,0.1997838672470159,0.03307217292347764,-0.14840889397676804,0.7664391207277348,-1.0771621700556664,0.4727082209505351,0.39772891759750295,0.5724295096517935,0.9985735007953371,False
Muscle_Temp2_°C_,Glycerol-3-P,Group_22C vs Group_15C (Reference),-0.7115442217638042,0.5590921516297851,-3.0987809974043374,1.675692553876729,0.15073834813578613,-0.02619116266925836,-0.2195840603366554,0.7923971542127362,-0.9311282821004596,0.29405317884521875,-1.0267383354826478,0.09239967577805541,0.9985735007953371,False
Muscle_Temp1_°C_,Linoleic_Acid,Group_8C vs Group_15C (Reference),-0.9396740925615168,0.5595007682875563,-4.095569242315937,2.2162210571929037,0.2839355544040225,0.1347554615715273,1.7127431994314717,0.17658904204559012,-1.3792256990201384,0.22145058312955124,0.7730691068699549,0.4363113981922808,0.9985735007953371,False
Core_Temp_°C_,Methionine,Group_8C vs Group_15C (Reference),-1.7566590204946788,0.5595888592239443,-7.657721395250217,4.144403354260859,0.14745079051769094,-0.03016362812445661,0.6733639325217323,0.3288184493927214,-1.3255553894041392,0.5564928945703789,-1.0832950879729464,0.7116596391945531,0.9985735007953371,False
Core_Temp_°C_,alpha-D-Glucopyranoside,Group_8C vs Group_22C Contrast,-3.5564869587492334,0.5597089855220959,-15.507502476599342,8.394528559100873,0.10943410755652894,-0.07610045336919424,5.930160596851104,0.057246747384406806,0.8217087482987031,0.782272471746591,-2.7347782104505303,0.607440096478506,0.9985735007953371,False
Core_Temp_°C_,Linoleic_Acid,Group_8C vs Group_15C (Reference),-6.31878059718753,0.5601246337105491,-27.574159457004853,14.936598262629794,0.25523672126076036,0.10007770485675216,8.459242799945457,0.12254594778028896,-1.9099551052248138,0.4020058656233503,2.140462202757927,0.8191054275893475,0.9985735007953371,False
Core_Temp_°C_,"Ethanolamine,_3TMS",Group_8C vs Group_22C Contrast,4.682671243491267,0.560678355778037,-11.091642838762226,20.45698532574476,0.1737980744991594,0.0016726733531510218,5.090537295108399,0.677759255295102,-3.42354617511511,0.5013414759514254,1.2591250683761572,0.8399026828368439,0.9985735007953371,False
Muscle_Temp2_°C_,Glycolic_acid,Group_8C vs Group_15C (Reference),-1.9853562521690329,0.561444539924293,-8.686312721084722,4.715600216746656,0.12073288356900003,-0.062447765687458245,1.4542231660520812,0.6547114660614658,1.0395349720006064,0.5546091047721105,-0.5311330861169516,0.6150912820592684,0.9985735007953371,False
Mean_Skin_Temp_°C_,Threonine,Group_22C vs Group_15C (Reference),-1.7107745583621667,0.5618131754862205,-7.490407430891427,4.068858314167093,0.2733959650979204,0.12202012449332056,-0.7970025866937747,0.44828317923243033,-2.5077771450559414,0.3627127654099853,-0.19747354106701265,0.4639633341618339,0.9985735007953371,False
Muscle_Temp3_°C_,Lactic_Acid1,Group_8C vs Group_22C Contrast,2.77171882261426,0.5625671843246354,-6.610428229273947,12.153865874502468,0.13347154547344497,-0.04705521588625383,-2.6591274328816104,0.3014518470977505,-0.3731505482622204,0.933533275746969,2.39856827435204,0.15862483711545838,0.9985735007953371,False
Mean_Skin_Temp_°C_,Glycolic_acid,Group_8C vs Group_15C (Reference),2.0371024407744507,0.5630409865687103,-4.866644144037395,8.940849025586296,0.19802110226045255,0.03094216523138027,-1.3742811115465758,0.6942971790643628,2.3995700369014847,0.1553139266353829,0.6628213292278748,0.11900900849423901,0.9985735007953371,False
Muscle_Temp3_°C_,Arachidonic_acid,Group_8C vs Group_15C (Reference),-0.2791837162804031,0.5632161100936552,-1.2257628107001812,0.6673953781393751,0.06433099442662449,-0.13060004840116202,0.029893360583581136,0.9424244754158503,0.09939438583178015,0.7834394152809272,-0.24929035569682198,0.3164748991813182,0.9985735007953371,False
Muscle_Temp2_°C_,Diethanolamine,Group_8C vs Group_15C (Reference),-1.4024444429020766,0.5635111531666623,-6.161063112743612,3.3561742269394585,0.19631364777293403,0.028878991058961967,0.8058665411955299,0.6655548136900629,0.15616482469735726,0.9600991052468375,-0.5965779017065467,0.7012971140248889,0.9985735007953371,False
Core_Temp_°C_,Arachidonic_acid,Group_22C vs Group_15C (Reference),-0.7585840875432137,0.5642650446970916,-3.3375100770078356,1.820341901921408,0.08284400847426743,-0.1082301564269268,0.44186221260405834,0.5533840872782955,-0.3167218749391554,0.770196786431748,0.7845792738817359,0.4442753462950446,0.9985735007953371,False
Muscle_Temp3_°C_,Campesterol,Group_8C vs Group_15C (Reference),-0.6496757472107801,0.5668536928810475,-2.8731091171509555,1.5737576227293952,0.1503485966473681,-0.02666211238443017,0.4809658663157805,0.48632511416022806,-0.930928989357565,0.22738277969347354,-0.16870988089499966,0.8512680323065303,0.9985735007953371,False
Muscle_Temp1_°C_,L-Aspartic_acid,Group_8C vs Group_22C Contrast,1.3057780384634823,0.5669717908785487,-3.164526038313495,5.77608211524046,0.15845641594525883,-0.016865164066145466,1.1816539931954995,0.1963137601716669,-0.1499877752630121,0.8864141493120485,1.1557902632004702,0.5681023055553505,0.9985735007953371,False
Mean_Skin_Temp_°C_,L-Aspartic_acid,Group_8C vs Group_15C (Reference),0.5388203854340217,0.5671020251589446,-1.3064058752242804,2.3840466460923238,0.11127306470022058,-0.07387838015390003,-0.23880550495087896,0.7950157729978556,-1.5026282295787055,0.5377217521248943,0.30001488048314273,0.14061199747397302,0.9985735007953371,False
Muscle_Temp3_°C_,Threonine,Group_8C vs Group_22C Contrast,-0.5149037523582287,0.5672573198905483,-2.278964935736408,1.2491574310199507,0.09185651404148809,-0.09734004553320186,-1.0676070723338167,0.4140237632538817,0.16326635689169078,0.8208479117784977,-0.35163739546653794,0.5139630036695988,0.9985735007953371,False
Core_Temp_°C_,2-Keto-3-methylvaleric_acid,Group_8C vs Group_22C Contrast,2.816033215837303,0.5673276387081521,-6.833452409673198,12.465518841347803,0.16316948809910858,-0.011170201880243757,1.8191539846735323,0.4507159221066691,-4.0266763755252075,0.20986297976393198,-1.2106431596879041,0.7456233765659723,0.9985735007953371,False
Core_Temp_°C_,L-Alanine,Group_8C vs Group_22C Contrast,-4.768186140815422,0.5678780810770458,-21.13020096754296,11.593828685912117,0.2574868890665809,0.10279665762211865,12.205033680814127,0.04055421749618603,6.072487150472597,0.19070917953052824,1.3043010096571752,0.850904698620516,0.9985735007953371,False
Core_Temp_°C_,Glycerol,Group_8C vs Group_15C (Reference),-6.605944062651694,0.5693592909950652,-29.360808917457383,16.148920792153994,0.16601302117041128,-0.007734266085752894,0.4171700194587678,0.9629583979504248,8.708127452252825,0.03828508664820651,-6.188774043192926,0.4001170367959195,0.9985735007953371,False
Muscle_Temp2_°C_,L-Aspartic_acid,Group_22C vs Group_15C (Reference),-1.8073733201472577,0.569685342711837,-8.038320246901087,4.423573606606572,0.10517633443408325,-0.08124526255881603,1.4689806194434443,0.6046669580196558,-0.33839270070381344,0.813402851558503,0.8405188564461915,0.7090318012437666,0.9985735007953371,False
Mean_Skin_Temp_°C_,1-Monopalmitin,Group_22C vs Group_15C (Reference),0.8902240821287241,0.5699243710929882,-2.180738817481535,3.9611869817389835,0.20212940350809439,0.03590636257228075,0.2544417618540352,0.8660957182989123,1.1446658439827593,0.00666924884663489,0.06914868452974163,0.8821804553015526,0.9985735007953371,False
Muscle_Temp2_°C_,"1,5-Anhydrohexitol",Group_22C vs Group_15C (Reference),1.2366772739743168,0.570051816783901,-3.030838233934569,5.504192781883203,0.12246586826567141,-0.060353742512313735,-1.173570138898396,0.5630291212272553,0.06310713507592092,0.9362884936612748,1.693925652716296,0.4220821339556948,0.9985735007953371,False
Mean_Body_Temp_°C_,Threonine,Group_8C vs Group_22C Contrast,2.7136578681033665,0.5706119059748676,-6.66439789730981,12.091713633516543,0.1914498628098661,0.023001917561921603,-2.5422308147183426,0.5255446991774679,-3.2987140618389925,0.48307249288880083,-0.585056193735626,0.5057784989269747,0.9985735007953371,False
Muscle_Temp2_°C_,Oleic_Acid,Group_22C vs Group_15C (Reference),-0.3467402265419085,0.5706886200624485,-1.5452468644266797,0.8517664113428628,0.2226646729117735,0.06071981310172636,-0.43499627286038844,0.335231193366885,-0.781736499402297,0.05807250872990366,0.7667814720998658,0.599496892848558,0.9985735007953371,False
Muscle_Temp2_°C_,Aminomalonic_acid,Group_22C vs Group_15C (Reference),-1.4170706168845653,0.5715896340628779,-6.3266496768094225,3.4925084430402915,0.2997394066546416,0.15385178304102531,0.10653242367905406,0.8987492278977123,-1.3105381932055111,0.5788208019719314,-0.2628665730046454,0.9373244541009831,0.9985735007953371,False
Muscle_Temp1_°C_,L-Rhamnose,Group_8C vs Group_22C Contrast,-1.3744869943122509,0.5719432491118115,-6.140999985992831,3.392025997368329,0.2257313428545763,0.06442537261594639,-0.9289350118510185,0.035580579274047536,1.0301213144393357,0.6491307321581803,-0.344365679872915,0.6980160425994721,0.9985735007953371,False
Muscle_Temp3_°C_,Leucine,Group_8C vs Group_15C (Reference),-0.5948429204702278,0.5724924186516007,-2.660580903156621,1.4708950622161652,0.04702407656671437,-0.15151257414855346,0.0025099045134647415,0.998013332524191,0.767381614122556,0.4616402835051323,-0.592333015956763,0.054291072281418495,0.9985735007953371,False
Core_Temp_°C_,N-Acetylglutamine,Group_8C vs Group_15C (Reference),5.722434817332592,0.572772548865041,-14.164629558932457,25.60949919359764,0.16250005912656085,-0.011979095222072189,-2.2810843065926623,0.7326618431972152,-2.0775040867584424,0.3661583899621714,3.4413505107399294,0.6523676970300212,0.9985735007953371,False
Muscle_Temp2_°C_,L-5-Oxoproline,Group_8C vs Group_15C (Reference),-2.637517185011391,0.5732029573426602,-11.813916736047897,6.538882366025114,0.2637130310770671,0.11031991255145612,1.2236523613098504,0.7877132874776762,-0.43566847821048604,0.7949914607036541,-1.4138648237015405,0.2098316926604702,0.9985735007953371,False
Muscle_Temp1_°C_,"Ethanolamine,_3TMS",Group_8C vs Group_15C (Reference),-1.014241653539756,0.5739980877947861,-4.550300414927667,2.521817107848155,0.12552995003361522,-0.0566513103760482,-0.0636336774729332,0.9633006287682004,0.4134464351788255,0.7983694860850445,-1.0778753310126892,0.35219468349158767,0.9985735007953371,False
Mean_Skin_Temp_°C_,"1,5-Anhydrohexitol",Group_22C vs Group_15C (Reference),1.048222898007948,0.5741753976236301,-2.608000882690818,4.704446678706714,0.13380778382835679,-0.04664892787406871,-1.1178074992479008,0.5203419801377906,-0.0695846012399528,0.9179345883420642,-0.9500395622156375,0.6694113790731895,0.9985735007953371,False
Mean_Body_Temp_°C_,"1,3-Dioxolane-2-methanol",Group_22C vs Group_15C (Reference),-3.291522690737464,0.5748455002914039,-14.792547808668203,8.209502427193275,0.12645854297730164,-0.0555292605690938,6.496443384711771,0.24172610028370634,3.204920693974307,0.09293160428159819,-2.245318113697831,0.40375912421138205,0.9985735007953371,False
Core_Temp_°C_,Lysine,Group_8C vs Group_22C Contrast,3.2016621019193465,0.5756927668438716,-8.010416599250167,14.41374080308886,0.3104234345172304,0.16676165004165344,8.95339104590937,0.15093781602399942,-1.122619212786363,0.8337492294218964,2.0790428891329835,0.30555634963551914,0.9985735007953371,False
Core_Temp_°C_,"9-Hexadecenoic_acid,_Z-",Group_8C vs Group_15C (Reference),-1.3259989527708358,0.5759221556846972,-5.972294247650457,3.3202963421087857,0.17614174775041236,0.004504611865081665,2.210568289087362,0.0025810169083700834,0.9911793248426759,0.5173682816925753,0.8845693363165261,0.6947642330505202,0.9985735007953371,False
Mean_Skin_Temp_°C_,"2,3,4-Trihydroxybutyric_acid",Group_8C vs Group_22C Contrast,-2.6108813868931655,0.5759419868266691,-11.760043340405977,6.538280566619646,0.15777424333001,-0.017689455976237944,-0.5764144768795709,0.8228755009106667,1.043585573074544,0.8204466002478576,-1.5672958138186215,0.051730891545406,0.9985735007953371,False
Muscle_Temp1_°C_,Palmitelaidic_acid,Group_8C vs Group_22C Contrast,1.4726711685809541,0.5768031068354171,-3.6995919696182553,6.644934306780163,0.06953476828497573,-0.12431215498898762,-0.20971334271986827,0.5150436954002198,-1.0042317234569897,0.6305955143005697,0.4684394451239643,0.7715479079467358,0.9985735007953371,False
Mean_Skin_Temp_°C_,Lactic_Acid1,Group_8C vs Group_22C Contrast,-1.3513287566514212,0.5777584423679505,-6.1093412778241225,3.40668376452128,0.2299471481323785,0.06951947065995745,5.477572579635739,0.1952280897813118,0.45752004736344265,0.802226310107967,-0.8938087092879785,0.5761393180244778,0.9985735007953371,False
Muscle_Temp1_°C_,Diethanolamine,Group_22C vs Group_15C (Reference),-1.8049355085462695,0.5791342784183389,-8.183030561409918,4.573159544317378,0.2733823846685455,0.12200371480782579,1.8107463674937008,0.05689650016657789,0.005810858947431274,0.9985102233270862,-0.4561526413200774,0.7565535400828352,0.9985735007953371,False
Mean_Body_Temp_°C_,Tyrosine,Group_8C vs Group_15C (Reference),-0.47472505863507614,0.5798789488078496,-2.1555571602954524,1.2061070430253003,0.03959881440113544,-0.16048476593196126,0.049774478532032804,0.9278934809517937,-0.405763453924003,0.8652176861924623,-0.4249505801030433,0.5183761043570814,0.9985735007953371,False
Muscle_Temp3_°C_,Palmitic_Acid,Group_8C vs Group_15C (Reference),0.1469994488900676,0.5804091431056272,-0.37420225807409085,0.668201155854226,0.1788167999210799,0.00773696657130496,-0.08964969529624481,0.5660169972459557,-0.367188296149917,0.37984414987566906,0.0573497535938228,0.7898688367300277,0.9985735007953371,False
Mean_Skin_Temp_°C_,Threonine,Group_8C vs Group_15C (Reference),0.599529045626762,0.5805999758137089,-1.5272350194939368,2.7262931107474606,0.2733959650979204,0.12202012449332056,-0.7970025866937747,0.44828317923243033,-2.5077771450559414,0.3627127654099853,-0.19747354106701265,0.4639633341618339,0.9985735007953371,False
Muscle_Temp1_°C_,2-Aminoadipic_acid,Group_22C vs Group_15C (Reference),0.6053638216754933,0.581085274691672,-1.5448553423161508,2.7555829856671377,0.049627863117351345,-0.14836633206653382,0.12677275713691696,0.8135171461904325,0.7321365788124102,0.4439767154798979,0.32745221477930053,0.7149448532700298,0.9985735007953371,False
Muscle_Temp3_°C_,1-Ethyl-1-tetradecyloxy-1-silacyclohexane,Group_8C vs Group_22C Contrast,-0.7605825955527592,0.5812484791570205,-3.4633465530109024,1.9421813619053843,0.1347035253610469,-0.04556657352206828,-1.4307305878877554,0.5273165945624989,0.17361814618542937,0.8472247551537357,-0.5869644493673298,0.5738752153067217,0.9985735007953371,False
Mean_Skin_Temp_°C_,Lysine,Group_8C vs Group_22C Contrast,-1.559616062559156,0.5836412860679622,-7.13705461225916,4.017822487140847,0.21305719927186595,0.04911078245350475,0.6733011840540526,0.7414879661583007,1.271195664023052,0.6534617632349133,-0.288420398536104,0.3096774066793704,0.9985735007953371,False
Core_Temp_°C_,Erythritol,Group_8C vs Group_15C (Reference),3.914920131631248,0.5836564172032478,-10.085771280976768,17.915611544239265,0.07378725570941547,-0.11917373268445619,-4.82860496400481,0.22540394371836603,-2.955853198138143,0.040111431633246486,-0.9136848323735616,0.8775437928801633,0.9985735007953371,False
Mean_Skin_Temp_°C_,Cysteine,Group_8C vs Group_15C (Reference),0.4428187722153276,0.5843500476754938,-1.1437307755198165,2.0293683199504717,0.11892364493358654,-0.0646339290385829,-0.19185038132183943,0.7967779513179776,-0.9563823488771632,0.7430347292322683,0.2509683908934882,0.4279627649966269,0.9985735007953371,False
Muscle_Temp2_°C_,Glyceric_acid,Group_8C vs Group_15C (Reference),-2.9777407147546904,0.5843998472724781,-13.647928094296294,7.692446664786914,0.236423501683929,0.07734506453474765,-1.6836301277616863,0.7430005437664966,-2.4433461418335387,0.11564567323690222,-4.6613708425163765,0.009957888363782752,0.9985735007953371,False
Mean_Body_Temp_°C_,Phenylalanine,Group_8C vs Group_22C Contrast,0.7620519557767249,0.5846050350890231,-1.9701632944925342,3.494267206045984,0.2305882698279783,0.0702941593754739,0.11128432481848748,0.6654827882552199,-0.9567481925276077,0.4907017382318466,-0.19469623675088277,0.12445857689003548,0.9985735007953371,False
Mean_Body_Temp_°C_,Decanoic_acid,Group_8C vs Group_15C (Reference),-0.7984789256546719,0.585057004780508,-3.664692645662569,2.067734794353225,0.01916381429067815,-0.18517705773209725,0.6061246606439182,0.5241111330589199,0.0959059206966294,0.9008561991448256,-0.1923542650107537,0.8624830104944403,0.9985735007953371,False
Muscle_Temp3_°C_,Cholesterol,Group_8C vs Group_15C (Reference),1.3692190675359184,0.5856580003426335,-3.5535999267494898,6.2920380618213265,0.24197581977019078,0.08405411555564724,-1.995503984218352,0.4112733780744211,0.2716527980941108,0.5479870974528791,-0.6262849166824336,0.3281968718766879,0.9985735007953371,False
Core_Temp_°C_,L-5-Oxoproline,Group_8C vs Group_15C (Reference),4.7929186396847845,0.5859696703889388,-12.453627639661502,22.039464919031072,0.29053586538301324,0.14273083733780767,0.8693365481639074,0.9169199330268786,3.5342714681251173,0.05302512348582722,5.662255187848692,0.04498835144773139,0.9985735007953371,False
Core_Temp_°C_,Indole-3-Latic_Acid,Group_8C vs Group_15C (Reference),-0.9631424859719535,0.5861988303347969,-4.430976477545856,2.504691505601949,0.24889236522284708,0.09241160797760695,0.11994986807242441,0.932559156186949,-0.30197863444943485,0.7331317914509392,-0.843192617899529,0.42590375294325256,0.9985735007953371,False
Mean_Body_Temp_°C_,L-Norvaline,Group_8C vs Group_22C Contrast,-4.074260338027977,0.5876382953081826,-18.800639738250197,10.652119062194242,0.12777885798630073,-0.05393387993321985,-3.8935434179818103,0.3703185365965037,1.0168860632660728,0.8813298562892737,-3.057374274761904,0.3348795294745974,0.9985735007953371,False
Muscle_Temp2_°C_,Tryptophan,Group_8C vs Group_22C Contrast,-1.3194512508324767,0.587643532817707,-6.088663470928431,3.449760969263478,0.11767943982958406,-0.06613734353925249,0.13766542269289872,0.7446879242734441,-0.5081669469995781,0.5040195269464298,-1.827618197832055,0.42911368523497373,0.9985735007953371,False
Core_Temp_°C_,Methyl_galactoside,Group_8C vs Group_22C Contrast,3.5264010027243757,0.5877481932624418,-9.223496768066155,16.276298773514906,0.07614323923496469,-0.11632691925775096,3.291943385647574,0.42716227463656165,-0.17716044014854937,0.9724976477227711,3.3492405625758264,0.4010864331772821,0.9985735007953371,False
Muscle_Temp1_°C_,Decanoic_acid,Group_22C vs Group_15C (Reference),-0.23418870144055975,0.5897222731257852,-1.085391628327769,0.6170142254466495,0.2749948752361755,0.12395214091037876,-0.002382399181592419,0.9943798412001503,-0.23657110062215217,0.3851890027336946,1.2708081300148775,0.055404874687768446,0.9985735007953371,False
Core_Temp_°C_,Nonanoic_acid,Group_22C vs Group_15C (Reference),-2.1350327834638265,0.5897647497258977,-9.896097508520716,5.626031941593062,0.265019885434121,0.11189902823289632,4.383769012647794,0.12027151857368402,2.2487362291839674,0.4182746463642566,-0.8871627938554179,0.821580170425964,0.9985735007953371,False
